"Registracijas_kods","Nosaukums","Taksacijas_gads_ceturksnis","Samaksato_VID_administreto_nodoklu_kopsumma_tukst_EUR","Taja_skaita_PVN_iemaksa","Taja_skaita_PVN_atmaksa","Taja_skaita_IIN_summa","Taja_skaita_VSAOI_summa","Videjais_nodarbinato_personu_skaits_cilv"
"40103425716","OPTICOAT SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103425720","BERGLANDS SIA","2026. gada 1. ceturksnis","21.71","0.15","1.08","11.79","8.35","8"
"40103425792","VINCENT ENTERTAINMENT SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103425805","LUSTRE SIA","2026. gada 1. ceturksnis","0.20","0.00","0.00","0.00","0.00","0"
"40103425862","DAMSON SIA","2026. gada 1. ceturksnis","2.87","0.73","0.65","0.53","2.26","3"
"40103425877","ELLO REALTY SIA","2026. gada 1. ceturksnis","1.37","0.15","0.00","0.53","0.69","1"
"40103425928","VANAGS SOLUTIONS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103425947","DILIGENT SIA","2026. gada 1. ceturksnis","1.61","0.00","0.00","0.23","1.38","1"
"40103426001","KEKIS.LV SIA","2026. gada 1. ceturksnis","0.20","0.00","0.00","0.00","0.20","1"
"40103426016","AZ FASĀDE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40103426054","DARBA APĢĒRBI SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103426073","MARBERI GROUP SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103426088","CRESTON SIA","2026. gada 1. ceturksnis","0.46","0.00","0.00","0.00","0.00","1"
"40103426105","LEIRAM SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103426139","NIK-LV SIA","2026. gada 1. ceturksnis","0.90","0.00","0.00","0.11","0.78","1"
"40103426143","BIEL SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103426158","ADAMSART SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103426181","GRATI SIA","2026. gada 1. ceturksnis","8.24","6.50","0.00","0.34","1.40","1"
"40103426209","ENERDOT EG SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103426251","STORM 5 SIA","2026. gada 1. ceturksnis","3.17","2.46","0.00","0.15","0.56","1"
"40103426317","PROFOUND SOLUTIONS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103426355","SEZONALV SIA","2026. gada 1. ceturksnis","6.04","2.59","0.32","0.67","1.41","2"
"40103426389","MV ĶĪMIJA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103426459","VENDIJS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40103426478","FOSTA SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103426497","PROKONS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103426514","FRONTIER ENTERPRISES SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103426529","BMG AS","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103426548","JURIDISKO PERSONU SIA PUBLICUM MEDIA UN UAB PUBLICUM MEDIA APVIENĪBA PILNSABIEDRĪBA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103426567","TEDDY BEAR HOSTEL RIGA SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103426586","ARMAD CONSULTING SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103426590","EKO ALTERNATĪVA SIA","2026. gada 1. ceturksnis","0.17","0.00","0.00","0.07","0.10","1"
"40103426618","MEDORA SIA","2026. gada 1. ceturksnis","0.51","0.00","0.00","0.21","0.31","1"
"40103426622","BONA RATIO SIA","2026. gada 1. ceturksnis","0.48","0.00","0.00","0.16","0.32","2"
"40103426660","RIXTRAVEL COMPANY SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103426675","5 ELEMENTU AKADĒMIJA MĀCĪBU UN ATVESEĻOŠANĀS TRADICIONĀLĀS UN NETRADICIONĀLĀS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103426694","VITARH SIA","2026. gada 1. ceturksnis","3.21","0.00","0.00","0.29","2.91","2"
"40103426764","TRANSPARENT SIA","2026. gada 1. ceturksnis","0.09","0.00","0.00","0.03","0.05","2"
"40103426779","A K V A D I Z A I N S SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103426798","NG MIX SIA","2026. gada 1. ceturksnis","0.60","0.74","0.34","0.00","0.21","2"
"40103426891","R & R HOLZ SIA","2026. gada 1. ceturksnis"," -0.12","0.00","1.46","0.43","0.91","1"
"40103426942","IOSAPPS.PRO SIA","2026. gada 1. ceturksnis","2.47","0.00","0.03","0.00","0.00","0"
"40103426957","CORVISON SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103426976","PIRTII SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103426995","AIZKRAUKLES INDUSTRIĀLAIS PARKS SIA","2026. gada 1. ceturksnis","9.47","7.49","0.00","0.71","1.07","2"
"40103427007","ROTOTEH SIA","2026. gada 1. ceturksnis","189.83","123.43","0.00","20.55","42.44","20"
"40103427026","BANTE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103427083","PRO MILE SIA","2026. gada 1. ceturksnis","65.63","18.53","0.00","11.76","23.83","17"
"40103427149","MURETART SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103427153","GHB EXPORT SIA","2026. gada 1. ceturksnis","2.24","0.00","0.41","0.40","1.62","1"
"40103427261","DZELZCEĻA REKLĀMA LTD SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40103427295","SERVISS E.R. SIA","2026. gada 1. ceturksnis","14.85","7.30","3.89","3.12","8.31","7"
"40103427308","AL INVESTMENTS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103427327","SVI HOME SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103427346","SERVISS.EU SIA","2026. gada 1. ceturksnis","1.31","0.00","0.00","0.16","1.14","1"
"40103427384","ALPHA LOGIC SIA","2026. gada 1. ceturksnis","0.50","0.10","0.00","0.05","0.35","2"
"40103427399","EEL SIA","2026. gada 1. ceturksnis","2.58","1.46","0.00","0.15","0.97","1"
"40103427454","RAIL CONSTRUCTION SIA","2026. gada 1. ceturksnis","7.88","4.24","0.00","1.52","2.12","1"
"40103427473","33UN33 SIA","2026. gada 1. ceturksnis","0.76","0.54","0.00","0.09","0.13","1"
"40103427488","DK LOGI SIA","2026. gada 1. ceturksnis","4.21","2.06","0.00","0.17","1.98","2"
"40103427539","EG ADVISORY SIA","2026. gada 1. ceturksnis","32.26","21.74","0.00","2.29","1.79","1"
"40103427543","J & J INC SIA","2026. gada 1. ceturksnis"," -4.13","0.27","6.88","0.84","1.62","4"
"40103427562","PROFITS TELECOM SIA","2026. gada 1. ceturksnis","9.03","3.42","0.00","2.00","3.60","3"
"40103427581","KENGURI SIA","2026. gada 1. ceturksnis","1.73","0.79","0.00","0.00","0.00","0"
"40103427596","ND LINE SIA","2026. gada 1. ceturksnis","5.88","0.00","5.83","2.21","9.48","8"
"40103427609","KINEMA LATVIA SIA","2026. gada 1. ceturksnis","39.67","13.88","0.00","8.70","16.94","7"
"40103427613","LEG JUR SIA","2026. gada 1. ceturksnis","0.06","0.00","0.00","0.00","0.00","0"
"40103427651","VILLA LENE SIA","2026. gada 1. ceturksnis","1.64","0.33","0.00","0.52","0.78","1"
"40103427721","AMBERLANDE PLUS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103427736","B-ENERGY CONSULT SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103427740","WEST INVEST CAPITAL SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103427755","JS UN K SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103427810","FUTURE FOREST SIA","2026. gada 1. ceturksnis","15.78","8.12","0.00","2.24","5.42","2"
"40103427859","BS BALTIC SIA","2026. gada 1. ceturksnis","3.19","0.08","2.05","1.53","3.63","3"
"40103427863","LRP MONTĀŽA SIA","2026. gada 1. ceturksnis"," -9.91","0.16","16.75","0.90","5.77","8"
"40103427878","MJ PAKALPOJUMI SIA","2026. gada 1. ceturksnis","4.91","2.48","0.00","0.97","1.45","2"
"40103427897","BALTJURINVEST SIA","2026. gada 1. ceturksnis","0.90","0.00","0.00","0.11","0.78","1"
"40103427948","TARGA ITALIA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103427952","BALTIC MOTO PARTS SIA","2026. gada 1. ceturksnis","20.84","12.86","1.55","1.58","7.56","6"
"40103427986","MOOM SIA","2026. gada 1. ceturksnis","0.27","0.00","0.00","0.00","0.00","0"
"40103428002","SĒLIJAS OZOLI SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103428017","BOA LUX SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103428144","OGRES ĪPAŠUMI SIA","2026. gada 1. ceturksnis","13.21","13.59","0.52","0.06","0.08","2"
"40103428159","LOGIC GROUP SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103428197","CVIR SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40103428233","DREAMTIME SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103428252","KDS CONCEPT SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103428286","P25 SERVISS SIA","2026. gada 1. ceturksnis","0.26","0.00","0.00","0.10","0.15","1"
"40103428318","RENOVATION REAL ESTATE SIA","2026. gada 1. ceturksnis"," -1.86","0.00","1.91","0.00","0.00","0"
"40103428322","PUTNU SKATI SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103428341","Z ADVISER SIA","2026. gada 1. ceturksnis"," -0.11","0.00","0.16","0.00","0.00","1"
"40103428356","PADA SIA","2026. gada 1. ceturksnis","1.55","0.00","0.00","1.50","0.00","0"
"40103428394","SIBA-BALT SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103428411","DIGA AG SIA","2026. gada 1. ceturksnis","2.80","0.00","0.00","0.21","2.59","4"
"40103428430","RAMUS AUTO SIA","2026. gada 1. ceturksnis","0.74","0.09","0.32","0.14","0.83","2"
"40103428500","AMI LOGISTICS CUSTOM SERVICE SIA","2026. gada 1. ceturksnis","22.17","0.00","7.53","11.29","17.32","17"
"40103428587","PRINTLINE SIA","2026. gada 1. ceturksnis","9.57","5.01","0.00","2.40","2.16","3"
"40103428591","YT GROUP SIA","2026. gada 1. ceturksnis","1.30","1.07","0.00","0.00","0.23","0"
"40103428642","A.PROBUKS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103428657","4-SEASONS SIA","2026. gada 1. ceturksnis","0.54","0.54","0.00","0.00","0.00","2"
"40103428708","LEANZ SERVISS SIA","2026. gada 1. ceturksnis","3.37","0.10","0.00","0.59","0.88","2"
"40103428750","B58 SIA","2026. gada 1. ceturksnis","0.12","0.00","0.00","0.05","0.06","1"
"40103428799","SUN & MOON PICTURES INTL SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103428801","DARLY SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103428943","BEBRUKS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103428981","BAUSTEIN SIA","2026. gada 1. ceturksnis","6.08","0.05","4.15","2.09","3.85","3"
"40103429012","BALTIC CONSTRUCTION SYSTEMS SIA","2026. gada 1. ceturksnis","54.03","49.51","0.00","1.66","2.76","2"
"40103429027","JAUNS AUTO SIA","2026. gada 1. ceturksnis","1.39","0.45","0.00","0.13","0.80","1"
"40103429116","CREONIK SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103429120","PIRSUM SIA","2026. gada 1. ceturksnis","15.43","5.22","0.94","4.30","6.84","2"
"40103429135","GALATEX SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40103429169","AGRITO SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","2"
"40103429243","PILVĪTIS SIA","2026. gada 1. ceturksnis","1.00","0.00","0.00","0.00","0.00","0"
"40103429258","ZAĻĀ PRIEDE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103429262","IDEJU KONSTRUKCIJA SIA","2026. gada 1. ceturksnis","2.46","0.21","0.49","1.08","1.65","1"
"40103429296","PARAS SIA","2026. gada 1. ceturksnis","17.28","0.00","31.88","13.86","35.27","33"
"40103429332","AUSTRAS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103429351","ADL GROUP SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103429370","NINA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103429421","NOHA SIA","2026. gada 1. ceturksnis","0.55","0.55","0.00","0.00","0.00","0"
"40103429436","TRU CREW SIA","2026. gada 1. ceturksnis","0.40","0.00","0.00","0.40","0.00","1"
"40103429559","PROF BUILD SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","2"
"40103429582","APAVU BODE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103429597","ATIKA A SIA","2026. gada 1. ceturksnis","0.34","0.34","0.00","0.00","0.00","0"
"40103429614","BRASSY SIA","2026. gada 1. ceturksnis","0.69"," -0.06","0.04","0.04","0.05","1"
"40103429667","BALTSERVICE SIA","2026. gada 1. ceturksnis"," -60.79","1.52","114.44","17.72","34.38","37"
"40103429703","CITĀDA KOMPĀNIJA SIA","2026. gada 1. ceturksnis","14.74","5.30","0.11","2.83","6.71","10"
"40103429722","IT ON SIA","2026. gada 1. ceturksnis","18.79","9.34","0.00","2.95","6.50","4"
"40103429741","GS GRUPA SIA","2026. gada 1. ceturksnis","0.36","0.33","0.00","0.01","0.01","1"
"40103429794","LATVIJAS GRĀMATVEDE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103429807","SPT DIZAINA SALONS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103429864","RKLR INVEST SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103429883","BRAND LABORATORY SIA","2026. gada 1. ceturksnis","1.97","0.33","0.02","0.05","1.24","1"
"40103429898","LATVIJAS TILTI & SZMA RĪGA PILNSABIEDRĪBA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103429900","ASFALTS PRO SIA","2026. gada 1. ceturksnis","1.87","1.46","0.00","0.16","0.24","2"
"40103429968","MĀRAS SOSĀRES UZŅĒMUMS SIA","2026. gada 1. ceturksnis","1.13","0.30","0.02","0.49","0.36","1"
"40103430011","MABUK SIA","2026. gada 1. ceturksnis","7.58","4.85","0.00","1.16","1.57","2"
"40103430026","AMBERSCOPE SIA","2026. gada 1. ceturksnis","3.11","0.33","0.17","0.61","1.69","1"
"40103430045","KC PROJEKTI SIA","2026. gada 1. ceturksnis","0.00","0.00","0.87","0.00","0.00","0"
"40103430153","DENPARK SIA","2026. gada 1. ceturksnis","0.65","0.02","0.00","0.30","0.33","1"
"40103430168","RIGA MOTION PICTURES HOLDING SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103430187","BK SYSTEMS SIA","2026. gada 1. ceturksnis","24.26","13.75","0.00","2.19","6.72","5"
"40103430219","LOĢISKAIS ELEMENTS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103430238","ARNETO SIA","2026. gada 1. ceturksnis","1.50","0.00","0.00","0.23","0.77","1"
"40103430280","INTEGRA STUDIO SIA","2026. gada 1. ceturksnis","4.39","3.63","0.00","0.00","0.76","1"
"40103430312","CERFS SIA","2026. gada 1. ceturksnis","4.48","3.38","0.44","0.22","1.02","3"
"40103430327","LATVIAN CABLE COMUNICATION SIA","2026. gada 1. ceturksnis"," -0.17","0.00","0.22","0.00","0.00","0"
"40103430384","SILATVA SIA","2026. gada 1. ceturksnis","14.73","0.00","0.03","5.61","9.15","5"
"40103430399","ZARCH SIA","2026. gada 1. ceturksnis","2.61","1.53","0.00","0.12","0.96","2"
"40103430469","WORLD WIDE CREW SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103430473","LABIE NAMI SIA","2026. gada 1. ceturksnis","7.56","2.69","0.88","0.57","2.18","3"
"40103430539","LĪBIETE & A SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103430558","ESPERANZA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103430596","FLYNET SIA","2026. gada 1. ceturksnis","9.79","0.00","5.22","4.03","10.97","7"
"40103430632","HOME JURMALA SIA","2026. gada 1. ceturksnis","1.07","0.00","0.00","0.18","0.89","1"
"40103430647","KLAUĢU MUIŽA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00"," -0.05","0"
"40103430670","OMP SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103430702","TOP PLANT SIA","2026. gada 1. ceturksnis","3.50","0.00","0.29","1.40","1.76","6"
"40103430736","OIL TRANSIT SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103430740","BALTIC CASTING AGENCY STUDIJA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103430755","NOMAR SIA","2026. gada 1. ceturksnis","0.00","0.00","0.88","0.00","0.88","1"
"40103430789","SIGA-V SIA","2026. gada 1. ceturksnis","0.75","0.00","0.00","0.10","0.65","3"
"40103430806","ATSLĒGAS SIA","2026. gada 1. ceturksnis","0.44","0.00","0.00","0.19","0.25","1"
"40103430844","PROFILS AM SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103430878","SUERTEX SIA","2026. gada 1. ceturksnis","22.33","8.78","0.00","3.52","10.02","9"
"40103430897","R.A.K.T. SIA","2026. gada 1. ceturksnis","0.84","0.66","0.00","0.00","0.00","0"
"40103430933","KPFS PROJEKTI SIA","2026. gada 1. ceturksnis","13.72","4.38","0.00","1.58","4.13","6"
"40103430986","ARTEAS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40103431002","BD ADVISORY SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103431017","TIN SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103431021","CONCEPTUM SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103431093","LEGNO SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40103431125","MBK KOMPĀNIJA SIA","2026. gada 1. ceturksnis","8.37","0.00","129.22","29.44","82.98","57"
"40103431144","5X SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","2"
"40103431252","AR REKLĀMA SIA","2026. gada 1. ceturksnis","0.55","0.00","0.00","0.05","0.49","1"
"40103431267","GL77 SERVISS SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103431271","EXECUTOR SIA","2026. gada 1. ceturksnis","10.03","6.93","0.00","1.00","2.10","1"
"40103431290","EXODUS STRATEGIES COMPANY SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103431318","UG PROJEKTS SIA","2026. gada 1. ceturksnis","2.51","1.17","0.00","0.61","0.73","2"
"40103431322","GEUM SIA","2026. gada 1. ceturksnis","0.91","0.00","0.00","0.00","0.91","1"
"40103431356","NG KONSULTĀCIJAS SIA","2026. gada 1. ceturksnis","0.26","0.00","0.00","0.16","0.10","1"
"40103431407","SMART IDEAS SIA","2026. gada 1. ceturksnis","4.16","0.00","0.46","1.54","3.08","2"
"40103431464","VL NAMI SIA","2026. gada 1. ceturksnis","26.98","9.82","0.00","5.91","8.69","4"
"40103431534","3D KOMPJUTERTOMOGRĀFIJA SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103431549","LATGAS ENERGY SIA","2026. gada 1. ceturksnis","0.77","0.77","0.00","0.00","0.00","2"
"40103431553","JAKS V SIA","2026. gada 1. ceturksnis","5.20","2.86","0.00","0.58","1.76","3"
"40103431587","TUKUMA LEDUS HALLE SIA","2026. gada 1. ceturksnis","35.09","5.87","0.31","7.92","21.56","19"
"40103431638","OLIVINE SIA","2026. gada 1. ceturksnis","0.05","0.00","0.00","0.00","0.00","0"
"40103431642","INLAW, SIA","2026. gada 1. ceturksnis","0.15","0.00","0.00","0.15","0.00","1"
"40103431661","HELIPRO BALTIC SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103431695","MK IEKĀRTAS SIA","2026. gada 1. ceturksnis","9.50","8.34","0.00","0.19","0.90","3"
"40103431712","BS KEEPER SIA","2026. gada 1. ceturksnis","0.07","0.00","0.00","0.01","0.00","0"
"40103431746","MAISON ARISTOCRAT KIDS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40103431784","ELEMENTO SIA","2026. gada 1. ceturksnis","2.44","0.65","0.53","0.68","1.63","1"
"40103431799","JAUNROMĀNS UN ĀBELE SIA","2026. gada 1. ceturksnis","0.10","0.00","0.00","0.02","0.03","1"
"40103431801","DATORU BODE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103431820","ARTEH SIA","2026. gada 1. ceturksnis","8.30","1.58","0.00","0.57","5.89","9"
"40103431869","Z-BŪVE SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","1"
"40103431892","DURVIS 1 SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103431905","ENCORE SIA","2026. gada 1. ceturksnis","10.67","0.00","0.00","3.60","7.07","7"
"40103431958","MAXILINE SIA","2026. gada 1. ceturksnis","22.79","11.52","0.00","3.16","8.10","10"
"40103431962","TESORO SIA","2026. gada 1. ceturksnis","2.08","0.80","0.00","0.51","0.77","1"
"40103431996","ANOVO SIA","2026. gada 1. ceturksnis","0.98","0.27","0.01","0.21","0.32","1"
"40103432008","VIKREM SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103432046","ARLV SIA","2026. gada 1. ceturksnis","2.29","0.00","0.00","0.43","1.86","4"
"40103432050","SOLEPHARM PHARMACEUTICALS SIA","2026. gada 1. ceturksnis","1.31","0.00","0.00","0.52","0.78","1"
"40103432154","NEW GENERATION OF SERVICES SIA","2026. gada 1. ceturksnis","1.31","0.00","0.00","0.52","0.78","1"
"40103432239","SUDRABOTAIS PAKAVS SIA","2026. gada 1. ceturksnis","0.00","0.00","0.00","0.00","0.00","0"
"40103432262","BALTCOR SIA","2026. gada 1. ceturksnis","0.02","0.01","0.00","0.01","0.01","1"
